date,destination_id,destination,domestic_visitors,international_visitors,visitors,log1p_visitors,split,is_zero_day,data_quality_flag
2024-06-24,7,Lăng vua Minh Mạng,447,144,591,6.3835066349,train,False,observed_complete
2024-06-25,7,Lăng vua Minh Mạng,528,59,587,6.3767269479,train,False,observed_complete
2024-06-26,7,Lăng vua Minh Mạng,390,91,481,6.1779441141,train,False,observed_complete
2024-06-27,7,Lăng vua Minh Mạng,498,93,591,6.3835066349,train,False,observed_complete
2024-06-28,7,Lăng vua Minh Mạng,440,39,479,6.1737861039,train,False,observed_complete
2024-06-29,7,Lăng vua Minh Mạng,469,80,549,6.3099182782,train,False,observed_complete
2024-06-30,7,Lăng vua Minh Mạng,566,79,645,6.4707995038,train,False,observed_complete
2024-07-01,7,Lăng vua Minh Mạng,522,76,598,6.3952615981,train,False,observed_complete
2024-07-02,7,Lăng vua Minh Mạng,491,89,580,6.3647507569,train,False,observed_complete
2024-07-03,7,Lăng vua Minh Mạng,486,163,649,6.4769723629,train,False,observed_complete
2024-07-04,7,Lăng vua Minh Mạng,607,69,676,6.5176712729,train,False,observed_complete
2024-07-05,7,Lăng vua Minh Mạng,606,114,720,6.5806391373,train,False,observed_complete
2024-07-06,7,Lăng vua Minh Mạng,628,77,705,6.5596152375,train,False,observed_complete
2024-07-07,7,Lăng vua Minh Mạng,510,90,600,6.3985949345,train,False,observed_complete
2024-07-08,7,Lăng vua Minh Mạng,416,164,580,6.3647507569,train,False,observed_complete
2024-07-09,7,Lăng vua Minh Mạng,489,119,608,6.4118182677,train,False,observed_complete
2024-07-10,7,Lăng vua Minh Mạng,603,163,766,6.6424868014,train,False,observed_complete
2024-07-11,7,Lăng vua Minh Mạng,643,147,790,6.6732979678,train,False,observed_complete
2024-07-12,7,Lăng vua Minh Mạng,597,128,725,6.5875500148,train,False,observed_complete
2024-07-13,7,Lăng vua Minh Mạng,633,180,813,6.7019603660,train,False,observed_complete
2024-07-14,7,Lăng vua Minh Mạng,553,91,644,6.4692503168,train,False,observed_complete
2024-07-15,7,Lăng vua Minh Mạng,510,176,686,6.5323342922,train,False,observed_complete
2024-07-16,7,Lăng vua Minh Mạng,535,200,735,6.6012301187,train,False,observed_complete
2024-07-17,7,Lăng vua Minh Mạng,614,224,838,6.7322107065,train,False,observed_complete
2024-07-18,7,Lăng vua Minh Mạng,792,194,986,6.8946700394,train,False,observed_complete
2024-07-19,7,Lăng vua Minh Mạng,486,217,703,6.5567783562,train,False,observed_complete
2024-07-20,7,Lăng vua Minh Mạng,815,240,1055,6.9622434643,train,False,observed_complete
2024-07-21,7,Lăng vua Minh Mạng,683,179,862,6.7604146911,train,False,observed_complete
2024-07-22,7,Lăng vua Minh Mạng,576,317,893,6.7957057752,train,False,observed_complete
2024-07-23,7,Lăng vua Minh Mạng,489,189,678,6.5206211276,train,False,observed_complete
2024-07-24,7,Lăng vua Minh Mạng,619,228,847,6.7428806358,train,False,observed_complete
2024-07-25,7,Lăng vua Minh Mạng,523,170,693,6.5424719605,train,False,observed_complete
2024-07-26,7,Lăng vua Minh Mạng,1006,285,1291,7.1639466843,train,False,observed_complete
2024-07-27,7,Lăng vua Minh Mạng,788,173,961,6.8690144507,train,False,observed_complete
2024-07-28,7,Lăng vua Minh Mạng,652,130,782,6.6631326960,train,False,observed_complete
2024-07-29,7,Lăng vua Minh Mạng,512,189,701,6.5539334040,train,False,observed_complete
2024-07-30,7,Lăng vua Minh Mạng,641,178,819,6.7093043403,train,False,observed_complete
2024-07-31,7,Lăng vua Minh Mạng,429,221,650,6.4785096422,train,False,observed_complete
2024-08-01,7,Lăng vua Minh Mạng,609,259,868,6.7673431253,train,False,observed_complete
2024-08-02,7,Lăng vua Minh Mạng,519,217,736,6.6025878922,train,False,observed_complete
2024-08-03,7,Lăng vua Minh Mạng,587,237,824,6.7153833863,train,False,observed_complete
2024-08-04,7,Lăng vua Minh Mạng,543,212,755,6.6280413762,train,False,observed_complete
2024-08-05,7,Lăng vua Minh Mạng,421,213,634,6.4536249989,train,False,observed_complete
2024-08-06,7,Lăng vua Minh Mạng,402,261,663,6.4982821495,train,False,observed_complete
2024-08-07,7,Lăng vua Minh Mạng,284,289,573,6.3526293963,train,False,observed_complete
2024-08-08,7,Lăng vua Minh Mạng,308,324,632,6.4504704221,train,False,observed_complete
2024-08-09,7,Lăng vua Minh Mạng,429,387,816,6.7056390949,train,False,observed_complete
2024-08-10,7,Lăng vua Minh Mạng,527,292,819,6.7093043403,train,False,observed_complete
2024-08-11,7,Lăng vua Minh Mạng,581,285,866,6.7650389768,train,False,observed_complete
2024-08-12,7,Lăng vua Minh Mạng,439,444,883,6.7844570626,train,False,observed_complete
2024-08-13,7,Lăng vua Minh Mạng,404,344,748,6.6187389835,train,False,observed_complete
2024-08-14,7,Lăng vua Minh Mạng,322,407,729,6.5930445341,train,False,observed_complete
2024-08-15,7,Lăng vua Minh Mạng,358,355,713,6.5708829623,train,False,observed_complete
2024-08-16,7,Lăng vua Minh Mạng,328,441,769,6.6463905148,train,False,observed_complete
2024-08-17,7,Lăng vua Minh Mạng,628,264,892,6.7945865809,train,False,observed_complete
2024-08-18,7,Lăng vua Minh Mạng,385,230,615,6.4232469635,train,False,observed_complete
2024-08-19,7,Lăng vua Minh Mạng,247,464,711,6.5680779114,train,False,observed_complete
2024-08-20,7,Lăng vua Minh Mạng,225,305,530,6.2747620212,train,False,observed_complete
2024-08-21,7,Lăng vua Minh Mạng,397,313,710,6.5666724298,train,False,observed_complete
2024-08-22,7,Lăng vua Minh Mạng,310,294,604,6.4052284580,train,False,observed_complete
2024-08-23,7,Lăng vua Minh Mạng,395,369,764,6.6398758338,train,False,observed_complete
2024-08-24,7,Lăng vua Minh Mạng,619,216,835,6.7286286131,train,False,observed_complete
2024-08-25,7,Lăng vua Minh Mạng,482,177,659,6.4922398350,train,False,observed_complete
2024-08-26,7,Lăng vua Minh Mạng,215,238,453,6.1180971980,train,False,observed_complete
2024-08-27,7,Lăng vua Minh Mạng,250,166,416,6.0330862218,train,False,observed_complete
2024-08-28,7,Lăng vua Minh Mạng,186,131,317,5.7620513828,train,False,observed_complete
2024-08-29,7,Lăng vua Minh Mạng,224,135,359,5.8861040315,train,False,observed_complete
2024-08-30,7,Lăng vua Minh Mạng,269,178,447,6.1047932324,train,False,observed_complete
2024-08-31,7,Lăng vua Minh Mạng,586,118,704,6.5581978028,train,False,observed_complete
2024-09-01,7,Lăng vua Minh Mạng,1145,128,1273,7.1499168361,train,False,observed_complete
2024-09-02,7,Lăng vua Minh Mạng,4,219,223,5.4116460519,train,False,observed_complete
2024-09-03,7,Lăng vua Minh Mạng,232,140,372,5.9215784196,train,False,observed_complete
2024-09-04,7,Lăng vua Minh Mạng,153,141,294,5.6869753563,train,False,observed_complete
2024-09-05,7,Lăng vua Minh Mạng,170,102,272,5.6094717952,train,False,observed_complete
2024-09-06,7,Lăng vua Minh Mạng,233,156,389,5.9661467391,train,False,observed_complete
2024-09-07,7,Lăng vua Minh Mạng,228,120,348,5.8550719222,train,False,observed_complete
2024-09-08,7,Lăng vua Minh Mạng,181,147,328,5.7960577508,train,False,observed_complete
2024-09-09,7,Lăng vua Minh Mạng,195,273,468,6.1506027684,train,False,observed_complete
2024-09-10,7,Lăng vua Minh Mạng,145,184,329,5.7990926545,train,False,observed_complete
2024-09-11,7,Lăng vua Minh Mạng,95,210,305,5.7235851020,train,False,observed_complete
2024-09-12,7,Lăng vua Minh Mạng,176,96,272,5.6094717952,train,False,observed_complete
2024-09-13,7,Lăng vua Minh Mạng,141,211,352,5.8664680569,train,False,observed_complete
2024-09-14,7,Lăng vua Minh Mạng,252,188,440,6.0890448754,train,False,observed_complete
2024-09-15,7,Lăng vua Minh Mạng,184,287,471,6.1569789856,train,False,observed_complete
2024-09-16,7,Lăng vua Minh Mạng,117,203,320,5.7714411231,train,False,observed_complete
2024-09-17,7,Lăng vua Minh Mạng,273,136,409,6.0161571597,train,False,observed_complete
2024-09-18,7,Lăng vua Minh Mạng,68,189,257,5.5529595849,train,False,observed_complete
2024-09-19,7,Lăng vua Minh Mạng,41,135,176,5.1761497326,train,False,observed_complete
2024-09-20,7,Lăng vua Minh Mạng,120,226,346,5.8493247799,train,False,observed_complete
2024-09-21,7,Lăng vua Minh Mạng,188,136,324,5.7838251823,train,False,observed_complete
2024-09-22,7,Lăng vua Minh Mạng,191,122,313,5.7493929859,train,False,observed_complete
2024-09-23,7,Lăng vua Minh Mạng,198,276,474,6.1633148040,train,False,observed_complete
2024-09-24,7,Lăng vua Minh Mạng,69,155,224,5.4161004022,train,False,observed_complete
2024-09-25,7,Lăng vua Minh Mạng,132,255,387,5.9610053396,train,False,observed_complete
2024-09-26,7,Lăng vua Minh Mạng,116,201,317,5.7620513828,train,False,observed_complete
2024-09-27,7,Lăng vua Minh Mạng,148,130,278,5.6312117818,train,False,observed_complete
2024-09-28,7,Lăng vua Minh Mạng,205,107,312,5.7462031905,train,False,observed_complete
2024-09-29,7,Lăng vua Minh Mạng,136,151,287,5.6629604801,train,False,observed_complete
2024-09-30,7,Lăng vua Minh Mạng,84,333,417,6.0354814325,train,False,observed_complete
2024-10-01,7,Lăng vua Minh Mạng,81,202,283,5.6489742382,train,False,observed_complete
2024-10-02,7,Lăng vua Minh Mạng,88,147,235,5.4638318050,train,False,observed_complete
2024-10-03,7,Lăng vua Minh Mạng,98,251,349,5.8579331545,train,False,observed_complete
2024-10-04,7,Lăng vua Minh Mạng,113,123,236,5.4680601411,train,False,observed_complete
2024-10-05,7,Lăng vua Minh Mạng,263,205,468,6.1506027684,train,False,observed_complete
2024-10-06,7,Lăng vua Minh Mạng,294,84,378,5.9375362051,train,False,observed_complete
2024-10-07,7,Lăng vua Minh Mạng,107,164,271,5.6058020663,train,False,observed_complete
2024-10-08,7,Lăng vua Minh Mạng,205,110,315,5.7557422136,train,False,observed_complete
2024-10-09,7,Lăng vua Minh Mạng,75,367,442,6.0935697700,train,False,observed_complete
2024-10-10,7,Lăng vua Minh Mạng,93,209,302,5.7137328055,train,False,observed_complete
2024-10-11,7,Lăng vua Minh Mạng,132,241,373,5.9242557974,train,False,observed_complete
2024-10-12,7,Lăng vua Minh Mạng,152,178,330,5.8021183754,train,False,observed_complete
2024-10-13,7,Lăng vua Minh Mạng,189,235,424,6.0520891689,train,False,observed_complete
2024-10-14,7,Lăng vua Minh Mạng,48,300,348,5.8550719222,train,False,observed_complete
2024-10-15,7,Lăng vua Minh Mạng,124,155,279,5.6347896032,train,False,observed_complete
2024-10-16,7,Lăng vua Minh Mạng,65,304,369,5.9135030056,train,False,observed_complete
2024-10-17,7,Lăng vua Minh Mạng,132,179,311,5.7430031878,train,False,observed_complete
2024-10-18,7,Lăng vua Minh Mạng,234,170,404,6.0038870671,train,False,observed_complete
2024-10-19,7,Lăng vua Minh Mạng,241,220,461,6.1355648911,train,False,observed_complete
2024-10-20,7,Lăng vua Minh Mạng,148,152,300,5.7071102647,train,False,observed_complete
2024-10-21,7,Lăng vua Minh Mạng,62,275,337,5.8230458955,train,False,observed_complete
2024-10-22,7,Lăng vua Minh Mạng,99,254,353,5.8692969131,train,False,observed_complete
2024-10-23,7,Lăng vua Minh Mạng,125,263,388,5.9635793436,train,False,observed_complete
2024-10-24,7,Lăng vua Minh Mạng,114,412,526,6.2672005485,train,False,observed_complete
2024-10-25,7,Lăng vua Minh Mạng,189,157,346,5.8493247799,train,False,observed_complete
2024-10-26,7,Lăng vua Minh Mạng,174,227,401,5.9964520886,train,False,observed_complete
2024-10-27,7,Lăng vua Minh Mạng,8,10,18,2.9444389792,train,False,observed_complete
2024-10-28,7,Lăng vua Minh Mạng,110,360,470,6.1548580940,train,False,observed_complete
2024-10-29,7,Lăng vua Minh Mạng,51,229,280,5.6383546693,train,False,observed_complete
2024-10-30,7,Lăng vua Minh Mạng,66,76,142,4.9628446303,train,False,observed_complete
2024-10-31,7,Lăng vua Minh Mạng,49,243,292,5.6801726090,train,False,observed_complete
2024-11-01,7,Lăng vua Minh Mạng,169,313,482,6.1800166537,train,False,observed_complete
2024-11-02,7,Lăng vua Minh Mạng,146,305,451,6.1136821798,train,False,observed_complete
2024-11-03,7,Lăng vua Minh Mạng,43,200,243,5.4971682253,train,False,observed_complete
2024-11-04,7,Lăng vua Minh Mạng,90,359,449,6.1092475828,train,False,observed_complete
2024-11-05,7,Lăng vua Minh Mạng,61,201,262,5.5721540322,train,False,observed_complete
2024-11-06,7,Lăng vua Minh Mạng,84,309,393,5.9763509093,train,False,observed_complete
2024-11-07,7,Lăng vua Minh Mạng,61,387,448,6.1070228877,train,False,observed_complete
2024-11-08,7,Lăng vua Minh Mạng,94,514,608,6.4118182677,train,False,observed_complete
2024-11-09,7,Lăng vua Minh Mạng,194,471,665,6.5012896705,train,False,observed_complete
2024-11-10,7,Lăng vua Minh Mạng,211,496,707,6.5624440937,train,False,observed_complete
2024-11-11,7,Lăng vua Minh Mạng,345,346,691,6.5395859556,train,False,observed_complete
2024-11-12,7,Lăng vua Minh Mạng,56,417,473,6.1612073217,train,False,observed_complete
2024-11-13,7,Lăng vua Minh Mạng,48,625,673,6.5132301109,train,False,observed_complete
2024-11-14,7,Lăng vua Minh Mạng,115,575,690,6.5381398238,train,False,observed_complete
2024-11-15,7,Lăng vua Minh Mạng,123,498,621,6.4329400927,train,False,observed_complete
2024-11-16,7,Lăng vua Minh Mạng,201,465,666,6.5027900459,train,False,observed_complete
2024-11-17,7,Lăng vua Minh Mạng,137,503,640,6.4630294569,train,False,observed_complete
2024-11-18,7,Lăng vua Minh Mạng,118,532,650,6.4785096422,train,False,observed_complete
2024-11-19,7,Lăng vua Minh Mạng,92,412,504,6.2245584293,train,False,observed_complete
2024-11-20,7,Lăng vua Minh Mạng,62,470,532,6.2785214242,train,False,observed_complete
2024-11-21,7,Lăng vua Minh Mạng,264,369,633,6.4520489544,train,False,observed_complete
2024-11-22,7,Lăng vua Minh Mạng,91,468,559,6.3279367837,train,False,observed_complete
2024-11-23,7,Lăng vua Minh Mạng,189,427,616,6.4248690239,train,False,observed_complete
2024-11-24,7,Lăng vua Minh Mạng,220,410,630,6.4473058625,train,False,observed_complete
2024-11-25,7,Lăng vua Minh Mạng,99,167,266,5.5872486584,train,False,observed_complete
2024-11-26,7,Lăng vua Minh Mạng,90,458,548,6.3080984415,train,False,observed_complete
2024-11-27,7,Lăng vua Minh Mạng,97,457,554,6.3189681137,train,False,observed_complete
2024-11-28,7,Lăng vua Minh Mạng,114,378,492,6.2005091740,train,False,observed_complete
2024-11-29,7,Lăng vua Minh Mạng,135,369,504,6.2245584293,train,False,observed_complete
2024-11-30,7,Lăng vua Minh Mạng,174,387,561,6.3315018499,train,False,observed_complete
2024-12-01,7,Lăng vua Minh Mạng,167,295,462,6.1377270541,train,False,observed_complete
2024-12-02,7,Lăng vua Minh Mạng,124,356,480,6.1758672701,train,False,observed_complete
2024-12-03,7,Lăng vua Minh Mạng,121,323,444,6.0980742822,train,False,observed_complete
2024-12-04,7,Lăng vua Minh Mạng,112,283,395,5.9814142113,train,False,observed_complete
2024-12-05,7,Lăng vua Minh Mạng,319,274,593,6.3868793194,train,False,observed_complete
2024-12-06,7,Lăng vua Minh Mạng,90,338,428,6.0614569189,train,False,observed_complete
2024-12-07,7,Lăng vua Minh Mạng,207,290,497,6.2106000770,train,False,observed_complete
2024-12-08,7,Lăng vua Minh Mạng,163,245,408,6.0137151560,train,False,observed_complete
2024-12-09,7,Lăng vua Minh Mạng,76,381,457,6.1268691841,train,False,observed_complete
2024-12-10,7,Lăng vua Minh Mạng,104,181,285,5.6559918108,train,False,observed_complete
2024-12-11,7,Lăng vua Minh Mạng,73,205,278,5.6312117818,train,False,observed_complete
2024-12-12,7,Lăng vua Minh Mạng,87,171,258,5.5568280617,train,False,observed_complete
2024-12-13,7,Lăng vua Minh Mạng,103,181,284,5.6524891803,train,False,observed_complete
2024-12-14,7,Lăng vua Minh Mạng,166,190,356,5.8777357818,train,False,observed_complete
2024-12-15,7,Lăng vua Minh Mạng,97,203,300,5.7071102647,train,False,observed_complete
2024-12-16,7,Lăng vua Minh Mạng,179,156,335,5.8171111600,train,False,observed_complete
2024-12-17,7,Lăng vua Minh Mạng,143,193,336,5.8200829304,train,False,observed_complete
2024-12-18,7,Lăng vua Minh Mạng,98,170,268,5.5947113796,train,False,observed_complete
2024-12-19,7,Lăng vua Minh Mạng,90,151,241,5.4889377262,train,False,observed_complete
2024-12-20,7,Lăng vua Minh Mạng,66,246,312,5.7462031905,train,False,observed_complete
2024-12-21,7,Lăng vua Minh Mạng,182,275,457,6.1268691841,train,False,observed_complete
2024-12-22,7,Lăng vua Minh Mạng,320,234,554,6.3189681137,train,False,observed_complete
2024-12-23,7,Lăng vua Minh Mạng,115,397,512,6.2402758452,train,False,observed_complete
2024-12-24,7,Lăng vua Minh Mạng,111,220,331,5.8051349689,train,False,observed_complete
2024-12-25,7,Lăng vua Minh Mạng,68,245,313,5.7493929859,train,False,observed_complete
2024-12-26,7,Lăng vua Minh Mạng,176,339,515,6.2461067655,train,False,observed_complete
2024-12-27,7,Lăng vua Minh Mạng,151,488,639,6.4614681764,train,False,observed_complete
2024-12-28,7,Lăng vua Minh Mạng,148,346,494,6.2045577626,train,False,observed_complete
2024-12-29,7,Lăng vua Minh Mạng,220,570,790,6.6732979678,train,False,observed_complete
2024-12-30,7,Lăng vua Minh Mạng,309,404,713,6.5708829623,train,False,observed_complete
2024-12-31,7,Lăng vua Minh Mạng,96,311,407,6.0112671744,train,False,observed_complete
2025-01-01,7,Lăng vua Minh Mạng,132,424,556,6.3225652399,train,False,observed_complete
2025-01-02,7,Lăng vua Minh Mạng,117,370,487,6.1903154059,train,False,observed_complete
2025-01-03,7,Lăng vua Minh Mạng,167,456,623,6.4361503684,train,False,observed_complete
2025-01-04,7,Lăng vua Minh Mạng,326,359,685,6.5308776277,train,False,observed_complete
2025-01-05,7,Lăng vua Minh Mạng,262,353,615,6.4232469635,train,False,observed_complete
2025-01-06,7,Lăng vua Minh Mạng,134,398,532,6.2785214242,train,False,observed_complete
2025-01-07,7,Lăng vua Minh Mạng,279,208,487,6.1903154059,train,False,observed_complete
2025-01-08,7,Lăng vua Minh Mạng,179,234,413,6.0258659738,train,False,observed_complete
2025-01-09,7,Lăng vua Minh Mạng,63,411,474,6.1633148040,train,False,observed_complete
2025-01-10,7,Lăng vua Minh Mạng,139,317,456,6.1246833909,train,False,observed_complete
2025-01-11,7,Lăng vua Minh Mạng,137,288,425,6.0544393463,train,False,observed_complete
2025-01-12,7,Lăng vua Minh Mạng,213,372,585,6.3733197896,train,False,observed_complete
2025-01-13,7,Lăng vua Minh Mạng,151,332,483,6.1820849067,train,False,observed_complete
2025-01-14,7,Lăng vua Minh Mạng,90,414,504,6.2245584293,train,False,observed_complete
2025-01-15,7,Lăng vua Minh Mạng,60,372,432,6.0707377280,train,False,observed_complete
2025-01-16,7,Lăng vua Minh Mạng,147,300,447,6.1047932324,train,False,observed_complete
2025-01-17,7,Lăng vua Minh Mạng,173,454,627,6.4425401665,train,False,observed_complete
2025-01-18,7,Lăng vua Minh Mạng,158,257,415,6.0306852603,train,False,observed_complete
2025-01-19,7,Lăng vua Minh Mạng,164,438,602,6.4019171967,train,False,observed_complete
2025-01-20,7,Lăng vua Minh Mạng,212,230,442,6.0935697700,train,False,observed_complete
2025-01-21,7,Lăng vua Minh Mạng,165,416,581,6.3664704477,train,False,observed_complete
2025-01-22,7,Lăng vua Minh Mạng,108,401,509,6.2344107257,train,False,observed_complete
2025-01-23,7,Lăng vua Minh Mạng,155,230,385,5.9558373695,train,False,observed_complete
2025-01-24,7,Lăng vua Minh Mạng,187,259,446,6.1025585946,train,False,observed_complete
2025-01-25,7,Lăng vua Minh Mạng,279,226,505,6.2265366693,train,False,observed_complete
2025-01-26,7,Lăng vua Minh Mạng,232,283,515,6.2461067655,train,False,observed_complete
2025-01-27,7,Lăng vua Minh Mạng,82,154,236,5.4680601411,train,False,observed_complete
2025-01-28,7,Lăng vua Minh Mạng,130,130,260,5.5645204073,train,False,observed_complete
2025-01-29,7,Lăng vua Minh Mạng,1,168,169,5.1357984371,train,False,observed_complete
2025-01-30,7,Lăng vua Minh Mạng,569,226,795,6.6795991858,train,False,observed_complete
2025-01-31,7,Lăng vua Minh Mạng,1020,523,1543,7.3421317306,train,False,observed_complete
2025-02-01,7,Lăng vua Minh Mạng,1092,224,1316,7.1831117017,train,False,observed_complete
2025-02-02,7,Lăng vua Minh Mạng,709,253,962,6.8700534118,train,False,observed_complete
2025-02-03,7,Lăng vua Minh Mạng,407,282,689,6.5366915976,train,False,observed_complete
2025-02-04,7,Lăng vua Minh Mạng,182,132,314,5.7525726388,train,False,observed_complete
2025-02-05,7,Lăng vua Minh Mạng,330,354,684,6.5294188383,train,False,observed_complete
2025-02-06,7,Lăng vua Minh Mạng,420,360,780,6.6605751498,train,False,observed_complete
2025-02-07,7,Lăng vua Minh Mạng,360,309,669,6.5072777124,train,False,observed_complete
2025-02-08,7,Lăng vua Minh Mạng,364,360,724,6.5861716549,train,False,observed_complete
2025-02-09,7,Lăng vua Minh Mạng,317,379,696,6.5467854108,train,False,observed_complete
2025-02-10,7,Lăng vua Minh Mạng,526,359,885,6.7867169506,train,False,observed_complete
2025-02-11,7,Lăng vua Minh Mạng,324,298,622,6.4345465188,train,False,observed_complete
2025-02-12,7,Lăng vua Minh Mạng,377,372,749,6.6200732065,train,False,observed_complete
2025-02-13,7,Lăng vua Minh Mạng,120,469,589,6.3801225369,train,False,observed_complete
2025-02-14,7,Lăng vua Minh Mạng,285,645,930,6.8362592773,train,False,observed_complete
2025-02-15,7,Lăng vua Minh Mạng,441,542,983,6.8916258971,train,False,observed_complete
2025-02-16,7,Lăng vua Minh Mạng,345,518,863,6.7615727688,train,False,observed_complete
2025-02-17,7,Lăng vua Minh Mạng,269,615,884,6.7855876450,train,False,observed_complete
2025-02-18,7,Lăng vua Minh Mạng,241,497,738,6.6052979209,train,False,observed_complete
2025-02-19,7,Lăng vua Minh Mạng,242,495,737,6.6039438246,train,False,observed_complete
2025-02-20,7,Lăng vua Minh Mạng,229,688,917,6.8221973906,train,False,observed_complete
2025-02-21,7,Lăng vua Minh Mạng,406,452,858,6.7557689220,train,False,observed_complete
2025-02-22,7,Lăng vua Minh Mạng,547,409,956,6.8638033915,train,False,observed_complete
2025-02-23,7,Lăng vua Minh Mạng,641,298,939,6.8458798753,train,False,observed_complete
2025-02-24,7,Lăng vua Minh Mạng,224,496,720,6.5806391373,train,False,observed_complete
2025-02-25,7,Lăng vua Minh Mạng,184,396,580,6.3647507569,train,False,observed_complete
2025-02-26,7,Lăng vua Minh Mạng,175,433,608,6.4118182677,train,False,observed_complete
2025-02-27,7,Lăng vua Minh Mạng,389,426,815,6.7044143550,train,False,observed_complete
2025-02-28,7,Lăng vua Minh Mạng,295,503,798,6.6833609458,train,False,observed_complete
2025-03-01,7,Lăng vua Minh Mạng,804,368,1172,7.0673198487,train,False,observed_complete
2025-03-02,7,Lăng vua Minh Mạng,391,524,915,6.8200163647,train,False,observed_complete
2025-03-03,7,Lăng vua Minh Mạng,323,337,660,6.4937538399,train,False,observed_complete
2025-03-04,7,Lăng vua Minh Mạng,240,478,718,6.5778613577,train,False,observed_complete
2025-03-05,7,Lăng vua Minh Mạng,298,524,822,6.7129562007,train,False,observed_complete
2025-03-06,7,Lăng vua Minh Mạng,146,650,796,6.6808546788,train,False,observed_complete
2025-03-07,7,Lăng vua Minh Mạng,223,387,610,6.4150969592,train,False,observed_complete
2025-03-08,7,Lăng vua Minh Mạng,601,500,1101,7.0048819897,train,False,observed_complete
2025-03-09,7,Lăng vua Minh Mạng,574,553,1127,7.0282014321,train,False,observed_complete
2025-03-10,7,Lăng vua Minh Mạng,350,403,753,6.6253923680,train,False,observed_complete
2025-03-11,7,Lăng vua Minh Mạng,259,557,816,6.7056390949,train,False,observed_complete
2025-03-12,7,Lăng vua Minh Mạng,201,541,742,6.6106960447,train,False,observed_complete
2025-03-13,7,Lăng vua Minh Mạng,406,537,943,6.8501261661,train,False,observed_complete
2025-03-14,7,Lăng vua Minh Mạng,264,667,931,6.8373328147,train,False,observed_complete
2025-03-15,7,Lăng vua Minh Mạng,904,517,1421,7.2598196104,train,False,observed_complete
2025-03-16,7,Lăng vua Minh Mạng,328,388,716,6.5750758406,train,False,observed_complete
2025-03-17,7,Lăng vua Minh Mạng,202,867,1069,6.9754139275,train,False,observed_complete
2025-03-18,7,Lăng vua Minh Mạng,186,617,803,6.6895992692,train,False,observed_complete
2025-03-19,7,Lăng vua Minh Mạng,155,419,574,6.3543700408,train,False,observed_complete
2025-03-20,7,Lăng vua Minh Mạng,202,597,799,6.6846117277,train,False,observed_complete
2025-03-21,7,Lăng vua Minh Mạng,305,650,955,6.8627579131,train,False,observed_complete
2025-03-22,7,Lăng vua Minh Mạng,680,414,1094,6.9985096423,train,False,observed_complete
2025-03-23,7,Lăng vua Minh Mạng,637,624,1261,7.1404530431,train,False,observed_complete
2025-03-24,7,Lăng vua Minh Mạng,406,687,1093,6.9975959830,train,False,observed_complete
2025-03-25,7,Lăng vua Minh Mạng,259,368,627,6.4425401665,train,False,observed_complete
2025-03-26,7,Lăng vua Minh Mạng,15,430,445,6.1003189520,train,False,observed_complete
2025-03-27,7,Lăng vua Minh Mạng,205,565,770,6.6476883736,train,False,observed_complete
2025-03-28,7,Lăng vua Minh Mạng,463,468,931,6.8373328147,train,False,observed_complete
2025-03-29,7,Lăng vua Minh Mạng,688,459,1147,7.0457765769,train,False,observed_complete
2025-03-30,7,Lăng vua Minh Mạng,442,337,779,6.6592939197,train,False,observed_complete
2025-03-31,7,Lăng vua Minh Mạng,299,505,804,6.6908422774,train,False,observed_complete
2025-04-01,7,Lăng vua Minh Mạng,188,491,679,6.5220927982,train,False,observed_complete
2025-04-02,7,Lăng vua Minh Mạng,298,476,774,6.6528630294,train,False,observed_complete
2025-04-03,7,Lăng vua Minh Mạng,303,400,703,6.5567783562,train,False,observed_complete
2025-04-04,7,Lăng vua Minh Mạng,435,442,877,6.7776465936,train,False,observed_complete
2025-04-05,7,Lăng vua Minh Mạng,1059,438,1497,7.3118861641,train,False,observed_complete
2025-04-06,7,Lăng vua Minh Mạng,1461,452,1913,7.5569505720,train,False,observed_complete
2025-04-07,7,Lăng vua Minh Mạng,771,381,1152,7.0501225203,train,False,observed_complete
2025-04-08,7,Lăng vua Minh Mạng,370,341,711,6.5680779114,train,False,observed_complete
2025-04-09,7,Lăng vua Minh Mạng,271,451,722,6.5834092222,train,False,observed_complete
2025-04-10,7,Lăng vua Minh Mạng,288,520,808,6.6957989171,train,False,observed_complete
2025-04-11,7,Lăng vua Minh Mạng,375,379,754,6.6267177492,train,False,observed_complete
2025-04-12,7,Lăng vua Minh Mạng,489,309,798,6.6833609458,train,False,observed_complete
2025-04-13,7,Lăng vua Minh Mạng,578,371,949,6.8564619846,train,False,observed_complete
2025-04-14,7,Lăng vua Minh Mạng,331,392,723,6.5847913924,train,False,observed_complete
2025-04-15,7,Lăng vua Minh Mạng,252,494,746,6.6160651851,train,False,observed_complete
2025-04-16,7,Lăng vua Minh Mạng,233,436,669,6.5072777124,train,False,observed_complete
2025-04-17,7,Lăng vua Minh Mạng,481,552,1033,6.9411900551,train,False,observed_complete
2025-04-18,7,Lăng vua Minh Mạng,298,439,737,6.6039438246,train,False,observed_complete
2025-04-19,7,Lăng vua Minh Mạng,768,412,1180,7.0741168162,train,False,observed_complete
2025-04-20,7,Lăng vua Minh Mạng,445,372,817,6.7068623366,train,False,observed_complete
2025-04-21,7,Lăng vua Minh Mạng,288,459,747,6.6174029780,train,False,observed_complete
